posicion,etiqueta
3010120502,3.05577E+19
3010120601,
3010120602,
3010120701,
3010120702,
3010120801,
3010120802,
3010130101,
3010130102,
3010130201,
3010130202,
3010130301,
3010130302,
3010130401,
3010130402,
3010130501,
3010130502,
3010130601,
3010130602,3.05577E+19
3010130701,
3010130702,3.05577E+19
3010130801,
3010130802,
3010140101,
3010140102,
3010140201,
3010140202,
3010140301,
3010140302,
3010140401,
3010140402,
3010140501,
3010140502,
3010140601,
3010140602,
3010140701,
3010140702,
3010140801,
3010140802,
3010150101,
3010150102,
3010150201,
3010150202,
3010150301,
3010150302,3.05577E+19
3010150401,
3010150402,3.05577E+19
3010150501,
3010150502,
3010150601,
3010150602,
3010150701,
3010150702,
3010150801,
3010150802,
3010160101,
3010160102,
3010160201,
3010160202,
3010160301,
3010160302,3.05577E+19
3010160401,
3010160402,
3010160501,
3010160502,
3010160601,
3010160602,
3010160701,
3010160702,
3010160801,
3010160802,
3010170101,
3010170102,
3010170201,
3010170202,
3010170301,
3010170302,
3010170401,
3010170402,
3010170501,
3010170502,
3010170601,
3010170602,
3010170701,
3010170702,
3010170801,
3010170802,
3010180101,
3010180102,
3010180201,
3010180202,
3010180301,
3010180302,
3010180401,
3010180402,
3010180501,
3010180502,
3010180601,
3010180602,3.05577E+19
3010180701,
3010180702,
3010180801,
3010180802,
3010190101,
3010190102,
3010190201,
3010190202,
3010190301,
3010190302,
3010190401,
3010190402,3.05577E+19
3010190501,
3010190502,
3010190601,
3010190602,
3010190701,
3010190702,
3010190801,
3010190802,
3010200101,
3010200102,
3010200201,
3010200202,
3010200301,
3010200302,
3010200401,
3010200402,
3010200501,
3010200502,
3010200601,
3010200602,
3010200701,
3010200702,
3010200801,
3010200802,3.05577E+19
3010210101,
3010210102,
3010210201,
3010210202,
3010210301,
3010210302,
3010210401,
3010210402,
3010210501,
3010210502,
3010210601,
3010210602,
3010210701,
3010210702,
3010210801,
3010210802,
3010220101,
3010220102,
3010220201,
3010220202,
3010220301,
3010220302,
3010220401,
3010220402,
3010220501,
3010220502,
3010220601,
3010220602,
3010220701,
3010220702,
3010220801,
3010220802,
3010230101,
3010230102,
3010230201,
3010230202,
3010230301,
3010230302,
3010230401,
3010230402,
3010230501,
3010230502,
3010230601,
3010230602,
3010230701,
3010230702,
3010230801,
3010230802,
3010240101,
3010240102,
3010240201,
3010240202,
3010240301,
3010240302,
3010240401,
3010240402,
3010240501,
3010240502,
3010240601,
3010240602,
3010240701,
3010240702,
3010240801,
3010240802,
3010250101,
3010250102,
3010250201,
3010250202,
3010250301,
3010250302,
3010250401,
3010250402,
3010250501,
3010250502,
3010250601,
3010250602,
3010250701,
3010250702,
3010250801,
3010250802,
3010260101,
3010260102,
3010260201,
3010260202,
3010260301,
3010260302,
3010260401,
3010260402,
3010260501,
3010260502,
3010260601,
3010260602,
3010260701,
3010260702,
3010260801,
3010260802,
3010270101,
3010270102,
3010270201,
3010270202,3.05577E+19
3010270301,
3010270302,
3010270401,
3010270402,
3010270501,
3010270502,
3010270601,
3010270602,3.05577E+19
3010270701,
3010270702,
3010270801,
3010270802,
3010280101,
3010280102,
3010280201,
3010280202,
3010280301,
3010280302,
3010280401,
3010280402,
3010280501,
3010280502,
3010280601,
3010280602,
3010280701,
3010280702,
3010280801,
3010280802,
3010290101,
3010290102,
3010290201,
3010290202,3.05577E+19
3010290301,
3010290302,
3010290401,
3010290402,
3010290501,
3010290502,
3010290601,
3010290602,
3010290701,
3010290702,
3010290801,
3010290802,3.05577E+19
3010300101,
3010300102,
3010300201,
3010300202,
3010300301,
3010300302,
3010300401,
3010300402,
3010300501,
3010300502,
3010300601,
3010300602,
3010300701,
3010300702,
3010300801,
3010300802,
3010310101,
3010310102,
3010310201,
3010310202,
3010310301,
3010310302,
3010310401,
3010310402,
3010310501,
3010310502,
3010310601,
3010310602,
3010310701,
3010310702,
3010310801,
3010310802,
3010320101,
3010320102,
3010320201,
3010320202,
3010320301,
3010320302,
3010320401,
3010320402,
3010320501,
3010320502,
3010320601,
3010320602,
3010320701,
3010320702,
3010320801,
3010320802,
3010330101,
3010330102,
3010330201,
3010330202,
3010330301,
3010330302,
3010330401,
3010330402,
3010330501,
3010330502,
3010330601,
3010330602,
3010330701,
3010330702,
3010330801,
3010330802,
3010340101,
3010340102,
3010340201,
3010340202,3.05577E+19
3010340301,
3010340302,
3010340401,
3010340402,
3010340501,
3010340502,
3010340601,
3010340602,
3010340701,
3010340702,
3010340801,
3010340802,
3010350101,
3010350102,
3010350201,
3010350202,
3010350301,
3010350302,3.05577E+19
3010350401,
3010350402,
3010350501,
3010350502,3.05577E+19
3010350601,
3010350602,
3010350701,
3010350702,
3010350801,
3010350802,3.05577E+19
3010360101,
3010360102,
3010360201,
3010360202,
3010360301,
3010360302,
3010360401,
3010360402,
3010360501,
3010360502,
3010360601,
3010360602,
3010360701,
3010360702,
3010360801,
3010360802,
3010370101,
3010370102,
3010370201,
3010370202,
3010370301,
3010370302,
3010370401,
3010370402,
3010370501,
3010370502,
3010370601,
3010370602,
3010370701,
3010370702,
3010370801,
3010370802,
3010380101,
3010380102,
3010380201,
3010380202,
3010380301,
3010380302,
3010380401,
3010380402,
3010380501,
3010380502,
3010380601,
3010380602,
3010380701,
3010380702,
3010380801,
3010380802,
3010390101,
3010390102,
3010390201,
3010390202,
3010390301,
3010390302,
3010390401,
3010390402,
3010390501,
3010390502,
3010390601,
3010390602,
3010390701,
3010390702,
3010390801,
3010390802,
3010400101,
3010400102,
3010400201,
3010400202,
3010400301,
3010400302,
3010400401,
3010400402,
3010400501,
3010400502,
3010400601,
3010400602,
3010400701,
3010400702,
3010400801,
3010400802,3.05577E+19
3010410101,
3010410102,
3010410201,
3010410202,
3010410301,
3010410302,
3010410401,
3010410402,
3010410501,
3010410502,
3010410601,
3010410602,
3010410701,
3010410702,
3010410801,
3010410802,3.05577E+19
3010420101,
3010420102,
3010420201,
3010420202,
3010420301,
3010420302,
3010420401,
3010420402,
3010420501,
3010420502,
3010420601,
3010420602,
3010420701,
3010420702,
3010420801,
3010420802,
3010430101,
3010430102,
3010430201,
3010430202,
3010430301,
3010430302,
3010430401,
3010430402,
3010430501,
3010430502,
3010430601,
3010430602,
3010430701,
3010430702,
3010430801,
3010430802,
3010440101,
3010440102,
3010440201,
3010440202,
3010440301,
3010440302,
3010440401,
3010440402,
3010440501,
3010440502,3.05577E+19
3010440601,
3010440602,3.05577E+19
3010440701,
3010440702,
3010440801,
3010440802,
3010450101,
3010450102,
3010450201,
3010450202,
3010450301,
3010450302,
3010450401,
3010450402,
3010450501,
3010450502,
3010450601,
3010450602,
3010450701,
3010450702,3.05577E+19
3010450801,
3010450802,
3010460101,
3010460102,
3010460201,
3010460202,
3010460301,
3010460302,
3010460401,
3010460402,3.05577E+19
3010460501,
3010460502,
3010460601,
3010460602,
3010460701,
3010460702,
3010460801,
3010460802,
3010470101,
3010470102,
3010470201,
3010470202,
3010470301,
3010470302,
3010470401,
3010470402,3.05577E+19
3010470501,
3010470502,
3010470601,
3010470602,
3010470701,
3010470702,
3010470801,
3010470802,
3010480101,
3010480102,
3010480201,
3010480202,3.05577E+19
3010480301,
3010480302,
3010480401,
3010480402,
3010480501,
3010480502,
3010480601,
3010480602,
3010480701,
3010480702,
3010480801,
3010480802,
3010490101,
3010490102,
3010490201,
3010490202,
3010490301,
3010490302,
3010490401,
3010490402,
3010490501,
3010490502,3.05577E+19
3010490601,
3010490602,
3010490701,
3010490702,3.05577E+19
3010490801,
3010490802,
3010500101,
3010500102,
3010500201,
3010500202,
3010500301,
3010500302,
3010500401,
3010500402,
3010500501,
3010500502,
3010500601,
3010500602,
3010500701,
3010500702,
3010500801,
3010500802,
3010510101,
3010510102,
3010510201,
3010510202,
3010510301,
3010510302,
3010510401,
3010510402,
3010510501,
3010510502,3.05577E+19
3010510601,
3010510602,
3010510701,
3010510702,
3010510801,
3010510802,
3010520101,
3010520102,3.05577E+19
3010520201,
3010520202,
3010520301,
3010520302,
3010520401,
3010520402,3.05577E+19
3010520501,
3010520502,
3010520601,
3010520602,
3010520701,
3010520702,3.05577E+19
3010520801,
3010520802,
3010530101,
3010530102,
3010530201,
3010530202,
3010530301,
3010530302,
3010530401,
3010530402,
3010530501,
3010530502,
3010530601,
3010530602,
3010530701,
3010530702,
3010530801,
3010530802,
3010540101,
3010540102,
3010540201,
3010540202,
3010540301,
3010540302,
3010540401,
3010540402,
3010540501,
3010540502,
3010540601,
3010540602,
3010540701,
3010540702,
3010540801,
3010540802,3.05577E+19
3010550101,
3010550102,3.05577E+19
3010550201,
3010550202,3.05577E+19
3010550301,
3010550302,
3010550401,
3010550402,
3010550501,
3010550502,
3010550601,
3010550602,
3010550701,
3010550702,
3010550801,
3010550802,
3010560101,
3010560102,
3010560201,
3010560202,
3010560301,
3010560302,
3010560401,
3010560402,
3010560501,
3010560502,
3010560601,
3010560602,
3010560701,
3010560702,
3010560801,
3010560802,
3010570101,
3010570102,
3010570201,
3010570202,
3010570301,
3010570302,
3010570401,
3010570402,
3010570501,
3010570502,
3010570601,
3010570602,
3010570701,
3010570702,
3010570801,
3010570802,
3010580101,
3010580102,
3010580201,
3010580202,
3010580301,
3010580302,
3010580401,
3010580402,
3010580501,
3010580502,
3010580601,
3010580602,3.05577E+19
3010580701,
3010580702,
3010580801,
3010580802,
3010590101,
3010590102,
3010590201,
3010590202,
3010590301,
3010590302,
3010590401,
3010590402,
3010590501,
3010590502,
3010590601,
3010590602,
3010590701,
3010590702,
3010590801,
3010590802,
3010600101,
3010600102,
3010600201,
3010600202,
3010600301,
3010600302,
3010600401,
3010600402,
3010600501,
3010600502,
3010600601,
3010600602,3.05577E+19
3010600701,
3010600702,
3010600801,
3010600802,
3020010101,3.05577E+19
3020010102,3.05577E+19
3020010201,3.05577E+19
3020010202,3.05577E+19
3020010301,3.05577E+19
3020010302,3.05577E+19
3020010401,3.05577E+19
3020010402,3.05577E+19
3020010501,3.05577E+19
3020010502,3.05577E+19
3020010601,3.05577E+19
3020010602,3.05577E+19
3020010701,3.05577E+19
3020010702,3.05577E+19
3020010801,3.05577E+19
3020010802,3.05577E+19
3020020101,
3020020102,3.05577E+19
3020020201,3.05577E+19
3020020202,3.05577E+19
3020020301,3.05577E+19
3020020302,3.05577E+19
3020020401,3.05577E+19
3020020402,3.05577E+19
3020020501,3.05577E+19
3020020502,3.05577E+19
3020020601,3.05577E+19
3020020602,3.05577E+19
3020020701,3.05577E+19
3020020702,3.05577E+19
3020020801,
3020020802,3.05577E+19
3020030101,
3020030102,
3020030201,
3020030202,3.05577E+19
3020030301,3.05577E+19
3020030302,3.05577E+19
3020030401,3.05577E+19
3020030402,3.05577E+19
3020030501,3.05577E+19
3020030502,3.05577E+19
3020030601,3.05577E+19
3020030602,3.05577E+19
3020030701,
3020030702,3.05577E+19
3020030801,3.05577E+19
3020030802,3.05577E+19
3020040101,
3020040102,
3020040201,
3020040202,
3020040301,
3020040302,3.05577E+19
3020040401,
3020040402,3.05577E+19
3020040501,3.05577E+19
3020040502,3.05577E+19
3020040601,3.05577E+19
3020040602,3.05577E+19
3020040701,
3020040702,3.05577E+19
3020040801,
3020040802,
3020050101,
3020050102,
3020050201,
3020050202,
3020050301,
3020050302,
3020050401,
3020050402,3.05577E+19
3020050501,3.05577E+19
3020050502,3.05577E+19
3020050601,
3020050602,3.05577E+19
3020050701,
3020050702,
3020050801,
3020050802,
3020060101,
3020060102,
3020060201,
3020060202,
3020060301,
3020060302,
3020060401,
3020060402,
3020060501,
3020060502,3.05577E+19
3020060601,
3020060602,
3020060701,
3020060702,
3020060801,
3020060802,
3020070101,
3020070102,3.05577E+19
3020070201,
3020070202,3.05577E+19
3020070301,
3020070302,
3020070401,
3020070402,
3020070501,
3020070502,
3020070601,
3020070602,
3020070701,
3020070702,
3020070801,
3020070802,
3020080101,
3020080102,3.05577E+19
3020080201,
3020080202,
3020080301,
3020080302,
3020080401,
3020080402,
3020080501,
3020080502,
3020080601,
3020080602,
3020080701,
3020080702,
3020080801,
3020080802,
3020090101,
3020090102,
3020090201,
3020090202,
3020090301,
3020090302,
3020090401,
3020090402,
3020090501,
3020090502,
3020090601,
3020090602,
3020090701,
3020090702,
3020090801,
3020090802,
3020100101,
3020100102,
3020100201,
3020100202,
3020100301,
3020100302,
3020100401,
3020100402,
3020100501,
3020100502,3.05577E+19
3020100601,
3020100602,
3020100701,
3020100702,3.05577E+19
3020100801,
3020100802,
3020110101,
3020110102,
3020110201,
3020110202,
3020110301,
3020110302,
3020110401,
3020110402,
3020110501,
3020110502,
3020110601,
3020110602,
3020110701,
3020110702,
3020110801,
3020110802,
3020120101,
3020120102,
3020120201,
3020120202,3.05577E+19
3020120301,
3020120302,3.05577E+19
3020120401,
3020120402,
3020120501,
3020120502,
3020120601,
3020120602,
3020120701,
3020120702,
3020120801,
3020120802,
3020130101,
3020130102,
3020130201,
3020130202,
3020130301,
3020130302,
3020130401,
3020130402,
3020130501,
3020130502,
3020130601,
3020130602,
3020130701,
3020130702,
3020130801,
3020130802,3.05577E+19
3020140101,
3020140102,
3020140201,
3020140202,
3020140301,
3020140302,
3020140401,
3020140402,
3020140501,
3020140502,
3020140601,
3020140602,
3020140701,
3020140702,
3020140801,
3020140802,
3020150101,
3020150102,3.05577E+19
3020150201,
3020150202,
3020150301,
3020150302,
3020150401,
3020150402,3.05577E+19
3020150501,
3020150502,
3020150601,
3020150602,
3020150701,
3020150702,
3020150801,
3020150802,3.05577E+19
3020160101,
3020160102,
3020160201,
3020160202,
3020160301,
3020160302,
3020160401,
3020160402,
3020160501,
3020160502,3.05577E+19
3020160601,
3020160602,
3020160701,
3020160702,
3020160801,
3020160802,
3020170101,
3020170102,
3020170201,
3020170202,
3020170301,
3020170302,3.05577E+19
3020170401,
3020170402,
3020170501,
3020170502,
3020170601,
3020170602,
3020170701,
3020170702,
3020170801,
3020170802,3.05577E+19
3020180101,
3020180102,
3020180201,
3020180202,
3020180301,
3020180302,
3020180401,
3020180402,
3020180501,
3020180502,
3020180601,
3020180602,3.05577E+19
3020180701,
3020180702,3.05577E+19
3020180801,
3020180802,
3020190101,
3020190102,
3020190201,
3020190202,
3020190301,
3020190302,3.05577E+19
3020190401,
3020190402,
3020190501,
3020190502,
3020190601,
3020190602,
3020190701,
3020190702,
3020190801,
3020190802,
3020200101,
3020200102,
3020200201,
3020200202,
3020200301,
3020200302,
3020200401,
3020200402,
3020200501,
3020200502,
3020200601,
3020200602,
3020200701,
3020200702,
3020200801,
3020200802,
3020210101,
3020210102,3.05577E+19
3020210201,
3020210202,3.05577E+19
3020210301,
3020210302,
3020210401,
3020210402,
3020210501,
3020210502,
3020210601,
3020210602,
3020210701,
3020210702,
3020210801,
3020210802,
3020220101,
3020220102,
3020220201,
3020220202,
3020220301,
3020220302,
3020220401,
3020220402,
3020220501,
3020220502,
3020220601,
3020220602,
3020220701,
3020220702,
3020220801,
3020220802,3.05577E+19
3020230101,
3020230102,
3020230201,
3020230202,3.05577E+19
3020230301,
3020230302,
3020230401,
3020230402,
3020230501,
3020230502,
3020230601,
3020230602,3.05577E+19
3020230701,
3020230702,
3020230801,
3020230802,
3020240101,
3020240102,
3020240201,
3020240202,3.05577E+19
3020240301,
3020240302,
3020240401,
3020240402,
3020240501,
3020240502,
3020240601,
3020240602,
3020240701,
3020240702,
3020240801,
3020240802,
3020250101,
3020250102,
3020250201,
3020250202,
3020250301,
3020250302,
3020250401,
3020250402,3.05577E+19
3020250501,
3020250502,
3020250601,
3020250602,
3020250701,
3020250702,
3020250801,
3020250802,3.05577E+19
3020260101,
3020260102,
3020260201,
3020260202,
3020260301,
3020260302,
3020260401,
3020260402,
3020260501,
3020260502,
3020260601,
3020260602,
3020260701,
3020260702,
3020260801,
3020260802,
3020270101,
3020270102,
3020270201,
3020270202,
3020270301,
3020270302,
3020270401,
3020270402,
3020270501,
3020270502,
3020270601,
3020270602,
3020270701,
3020270702,
3020270801,
3020270802,
3020280101,
3020280102,
3020280201,
3020280202,
3020280301,
3020280302,
3020280401,
3020280402,3.05577E+19
3020280501,
3020280502,
3020280601,
3020280602,
3020280701,
3020280702,3.05577E+19
3020280801,
3020280802,
3020290101,
3020290102,
3020290201,
3020290202,
3020290301,
3020290302,
3020290401,
3020290402,
3020290501,
3020290502,
3020290601,
3020290602,
3020290701,
3020290702,
3020290801,
3020290802,
3020300101,
3020300102,
3020300201,
3020300202,
3020300301,
3020300302,
3020300401,
3020300402,
3020300501,
3020300502,
3020300601,
3020300602,
3020300701,
3020300702,
3020300801,
3020300802,
3020310101,
3020310102,
3020310201,
3020310202,
3020310301,
3020310302,
3020310401,
3020310402,
3020310501,
3020310502,
3020310601,
3020310602,
3020310701,
3020310702,
3020310801,
3020310802,
3020320101,
3020320102,
3020320201,
3020320202,
3020320301,
3020320302,
3020320401,
3020320402,
3020320501,
3020320502,
3020320601,
3020320602,3.05577E+19
3020320701,
3020320702,
3020320801,
3020320802,
3020330101,
3020330102,
3020330201,
3020330202,
3020330301,
3020330302,
3020330401,
3020330402,3.05577E+19
3020330501,
3020330502,
3020330601,
3020330602,
3020330701,
3020330702,
3020330801,
3020330802,3.05577E+19
3020340101,
3020340102,
3020340201,
3020340202,
3020340301,
3020340302,
3020340401,
3020340402,
3020340501,
3020340502,
3020340601,
3020340602,
3020340701,
3020340702,
3020340801,
3020340802,3.05577E+19
3020350101,
3020350102,
3020350201,
3020350202,
3020350301,
3020350302,
3020350401,
3020350402,
3020350501,
3020350502,
3020350601,
3020350602,
3020350701,
3020350702,
3020350801,
3020350802,
3020360101,
3020360102,
3020360201,
3020360202,
3020360301,
3020360302,
3020360401,
3020360402,
3020360501,
3020360502,
3020360601,
3020360602,
3020360701,
3020360702,
3020360801,
3020360802,
3020370101,
3020370102,
3020370201,
3020370202,3.05577E+19
3020370301,
3020370302,
3020370401,
3020370402,3.05577E+19
3020370501,
3020370502,
3020370601,
3020370602,
3020370701,
3020370702,
3020370801,
3020370802,
3020380101,
3020380102,
3020380201,
3020380202,
3020380301,
3020380302,
3020380401,
3020380402,
3020380501,
3020380502,
3020380601,
3020380602,
3020380701,
3020380702,3.05577E+19
3020380801,
3020380802,
3020390101,
3020390102,
3020390201,
3020390202,
3020390301,
3020390302,
3020390401,
3020390402,
3020390501,
3020390502,
3020390601,
3020390602,
3020390701,
3020390702,
3020390801,
3020390802,3.05577E+19
3020400101,
3020400102,
3020400201,
3020400202,
3020400301,
3020400302,
3020400401,
3020400402,
3020400501,
3020400502,
3020400601,
3020400602,
3020400701,
3020400702,
3020400801,
3020400802,3.05577E+19
3020410101,
3020410102,
3020410201,
3020410202,
3020410301,
3020410302,3.05577E+19
3020410401,
3020410402,
3020410501,
3020410502,
3020410601,
3020410602,
3020410701,
3020410702,
3020410801,
3020410802,
3020420101,
3020420102,
3020420201,
3020420202,3.05577E+19
3020420301,
3020420302,
3020420401,
3020420402,
3020420501,
3020420502,
3020420601,
3020420602,
3020420701,
3020420702,3.05577E+19
3020420801,
3020420802,
3020430101,
3020430102,
3020430201,
3020430202,
3020430301,
3020430302,
3020430401,
3020430402,
3020430501,
3020430502,
3020430601,
3020430602,
3020430701,
3020430702,
3020430801,
3020430802,
3020440101,
3020440102,
3020440201,
3020440202,
3020440301,
3020440302,
3020440401,
3020440402,
3020440501,
3020440502,
3020440601,
3020440602,
3020440701,
3020440702,
3020440801,
3020440802,
3020450101,
3020450102,3.05577E+19
3020450201,
3020450202,
3020450301,
3020450302,
3020450401,
3020450402,
3020450501,
3020450502,
3020450601,
3020450602,
3020450701,
3020450702,
3020450801,
3020450802,
3020460101,
3020460102,
3020460201,
3020460202,
3020460301,
3020460302,
3020460401,
3020460402,
3020460501,
3020460502,
3020460601,
3020460602,
3020460701,
3020460702,
3020460801,
3020460802,
3020470101,
3020470102,
3020470201,
3020470202,
3020470301,
3020470302,
3020470401,
3020470402,
3020470501,
3020470502,3.05577E+19
3020470601,
3020470602,
3020470701,
3020470702,
3020470801,
3020470802,
3020480101,
3020480102,
3020480201,
3020480202,
3020480301,
3020480302,
3020480401,
3020480402,
3020480501,
3020480502,
3020480601,
3020480602,
3020480701,
3020480702,
3020480801,
3020480802,
3020490101,
3020490102,
3020490201,
3020490202,
3020490301,
3020490302,
3020490401,
3020490402,
3020490501,
3020490502,
3020490601,
3020490602,
3020490701,
3020490702,
3020490801,
3020490802,
3020500101,
3020500102,
3020500201,
3020500202,
3020500301,
3020500302,3.05577E+19
3020500401,
3020500402,
3020500501,
3020500502,
3020500601,
3020500602,
3020500701,
3020500702,
3020500801,
3020500802,
3020510101,
3020510102,
3020510201,
3020510202,3.05577E+19
3020510301,
3020510302,
3020510401,
3020510402,
3020510501,
3020510502,
3020510601,
3020510602,
3020510701,
3020510702,
3020510801,
3020510802,
3020520101,
3020520102,
3020520201,
3020520202,
3020520301,
3020520302,3.05577E+19
3020520401,
3020520402,
3020520501,
3020520502,
3020520601,
3020520602,
3020520701,
3020520702,
3020520801,
3020520802,
3020530101,
3020530102,
3020530201,
3020530202,
3020530301,
3020530302,
3020530401,
3020530402,
3020530501,
3020530502,
3020530601,
3020530602,
3020530701,
3020530702,
3020530801,
3020530802,
3020540101,
3020540102,
3020540201,
3020540202,
3020540301,
3020540302,
3020540401,
3020540402,
3020540501,
3020540502,3.05577E+19
3020540601,
3020540602,
3020540701,
3020540702,
3020540801,
3020540802,
3020550101,
3020550102,
3020550201,
3020550202,
3020550301,
3020550302,3.05577E+19
3020550401,
3020550402,
3020550501,
3020550502,
3020550601,
3020550602,
3020550701,
3020550702,
3020550801,
3020550802,
3020560101,
3020560102,
3020560201,
3020560202,
3020560301,
3020560302,
3020560401,
3020560402,
3020560501,
3020560502,3.05577E+19
3020560601,
3020560602,
3020560701,
3020560702,
3020560801,
3020560802,
3020570101,
3020570102,
3020570201,
3020570202,
3020570301,
3020570302,
3020570401,
3020570402,
3020570501,
3020570502,
3020570601,
3020570602,
3020570701,
3020570702,
3020570801,
3020570802,
3020580101,
3020580102,
3020580201,
3020580202,
3020580301,
3020580302,
3020580401,
3020580402,
3020580501,
3020580502,
3020580601,
3020580602,
3020580701,
3020580702,
3020580801,
3020580802,
3020590101,
3020590102,3.05577E+19
3020590201,
3020590202,
3020590301,
3020590302,
3020590401,
3020590402,
3020590501,
3020590502,3.05577E+19
3020590601,
3020590602,
3020590701,
3020590702,
3020590801,
3020590802,
3020600101,
3020600102,
3020600201,
3020600202,3.05577E+19
3020600301,
3020600302,3.05577E+19
3020600401,
3020600402,
3020600501,
3020600502,
3020600601,
3020600602,
3020600701,
3020600702,
3020600801,
3020600802,
4010010101,3.05577E+19
4010010102,3.05577E+19
4010010201,3.05577E+19
4010010202,3.05577E+19
4010010301,3.05577E+19
4010010302,3.05577E+19
4010010401,3.05577E+19
4010010402,3.05577E+19
4010010501,3.05577E+19
4010010502,3.05577E+19
4010010601,3.05577E+19
4010010602,3.05577E+19
4010010701,3.05577E+19
4010010702,3.05577E+19
4010010801,3.05577E+19
4010010802,3.05577E+19
4010020101,3.05577E+19
4010020102,3.05577E+19
4010020201,3.05577E+19
4010020202,3.05577E+19
4010020301,3.05577E+19
4010020302,3.05577E+19
4010020401,3.05577E+19
4010020402,3.05577E+19
4010020501,3.05577E+19
4010020502,3.05577E+19
4010020601,3.05577E+19
4010020602,3.05577E+19
4010020701,3.05577E+19
4010020702,3.05577E+19
4010020801,3.05577E+19
4010020802,3.05577E+19
4010030101,
4010030102,3.05577E+19
4010030201,
4010030202,3.05577E+19
4010030301,3.05577E+19
4010030302,3.05577E+19
4010030401,3.05577E+19
4010030402,3.05577E+19
4010030501,3.05577E+19
4010030502,3.05577E+19
4010030601,3.05577E+19
4010030602,3.05577E+19
4010030701,3.05577E+19
4010030702,3.05577E+19
4010030801,3.05577E+19
4010030802,3.05577E+19
4010040101,
4010040102,3.05577E+19
4010040201,
4010040202,3.05577E+19
4010040301,3.05577E+19
4010040302,3.05577E+19
4010040401,3.05577E+19
4010040402,3.05577E+19
4010040501,3.05577E+19
4010040502,3.05577E+19
4010040601,3.05577E+19
4010040602,3.05577E+19
4010040701,3.05577E+19
4010040702,3.05577E+19
4010040801,
4010040802,3.05577E+19
4010050101,
4010050102,
4010050201,
4010050202,3.05577E+19
4010050301,3.05577E+19
4010050302,3.05577E+19
4010050401,3.05577E+19
4010050402,3.05577E+19
4010050501,3.05577E+19
4010050502,3.05577E+19
4010050601,3.05577E+19
4010050602,3.05577E+19
4010050701,3.05577E+19
4010050702,3.05577E+19
4010050801,
4010050802,3.05577E+19
4010060101,
4010060102,
4010060201,
4010060202,
4010060301,
4010060302,3.05577E+19
4010060401,3.05577E+19
4010060402,3.05577E+19
4010060501,
4010060502,3.05577E+19
4010060601,
4010060602,3.05577E+19
4010060701,
4010060702,3.05577E+19
4010060801,
4010060802,
4010070101,
4010070102,
4010070201,
4010070202,
4010070301,
4010070302,3.05577E+19
4010070401,
4010070402,3.05577E+19
4010070501,
4010070502,3.05577E+19
4010070601,
4010070602,
4010070701,
4010070702,
4010070801,
4010070802,
4010080101,
4010080102,
4010080201,
4010080202,
4010080301,
4010080302,
4010080401,
4010080402,
4010080501,
4010080502,
4010080601,
4010080602,
4010080701,
4010080702,
4010080801,
4010080802,
4010090101,
4010090102,
4010090201,
4010090202,
4010090301,
4010090302,
4010090401,
4010090402,
4010090501,
4010090502,
4010090601,
4010090602,
4010090701,
4010090702,
4010090801,
4010090802,
4010100101,
4010100102,
4010100201,
4010100202,
4010100301,
4010100302,
4010100401,
4010100402,
4010100501,
4010100502,
4010100601,
4010100602,3.05577E+19
4010100701,
4010100702,
4010100801,
4010100802,
4010110101,
4010110102,
4010110201,
4010110202,
4010110301,
4010110302,
4010110401,
4010110402,
4010110501,
4010110502,
4010110601,
4010110602,
4010110701,
4010110702,
4010110801,
4010110802,
4010120101,
4010120102,
4010120201,
4010120202,
4010120301,
4010120302,
4010120401,
4010120402,
4010120501,
4010120502,
4010120601,
4010120602,3.05577E+19
4010120701,
4010120702,
4010120801,
4010120802,
4010130101,
4010130102,
4010130201,
4010130202,
4010130301,
4010130302,
4010130401,
4010130402,
4010130501,
4010130502,
4010130601,
4010130602,
4010130701,
4010130702,
4010130801,
4010130802,
4010140101,
4010140102,
4010140201,
4010140202,
4010140301,
4010140302,
4010140401,
4010140402,
4010140501,
4010140502,
4010140601,
4010140602,
4010140701,
4010140702,
4010140801,
4010140802,
4010150101,
4010150102,
4010150201,
4010150202,
4010150301,
4010150302,
4010150401,
4010150402,
4010150501,
4010150502,
4010150601,
4010150602,
4010150701,
4010150702,
4010150801,
4010150802,
4010160101,
4010160102,
4010160201,
4010160202,
4010160301,
4010160302,3.05577E+19
4010160401,
4010160402,
4010160501,
4010160502,
4010160601,
4010160602,
4010160701,
4010160702,
4010160801,
4010160802,
4010170101,
4010170102,
4010170201,
4010170202,
4010170301,
4010170302,
4010170401,
4010170402,
4010170501,
4010170502,
4010170601,
4010170602,
4010170701,
4010170702,
4010170801,
4010170802,
4010180101,
4010180102,
4010180201,
4010180202,
4010180301,
4010180302,
4010180401,
4010180402,3.05577E+19
4010180501,
4010180502,
4010180601,
4010180602,
4010180701,
4010180702,
4010180801,
4010180802,
4010190101,
4010190102,
4010190201,
4010190202,
4010190301,
4010190302,
4010190401,
4010190402,
4010190501,
4010190502,
4010190601,
4010190602,
4010190701,
4010190702,
4010190801,
4010190802,
4010200101,
4010200102,
4010200201,
4010200202,
4010200301,
4010200302,
4010200401,
4010200402,
4010200501,
4010200502,
4010200601,
4010200602,
4010200701,
4010200702,
4010200801,
4010200802,3.05577E+19
4010210101,
4010210102,
4010210201,
4010210202,
4010210301,
4010210302,
4010210401,
4010210402,
4010210501,
4010210502,
4010210601,
4010210602,
4010210701,
